	F42-H8	F25-T8	F35-T8	F08-H0	F25-H0	F24-H0	F37-H0	F21-H0	F26-H8	F17-T8	F27-T8	F36-H8	F18-H0	F30-T8	F25-T0	F28-T0	F44-T0	F08-T0	F31-T8	F27-H8	F42-H0	F01-H0	F24-T0	F31-T0	F08-T8	F45-H0	F32-H8	F19-H0	F06-H0	F23-T8	F30-T0	F22-T0	F04-H0	F37-T8	F10-T8	F10-T0	F17-T0	F19-T0	F36-T8	F26-T0	F18-H8	F04-T0	F19-H8	F12-T8	F14-T8	F12-T0	F39-H0	F34-H0	F12-H8	F33-T0	F17-H0	F06-H8	F21-T0	F45-T8	F28-T8	F11-H8	F14-T0	F44-T8	F23-H0	F45-T0	F20-H8	F45-H8	F35-T0	F18-T8	F22-H8	F13-H8	F08-H8	F06-T8	F42-T8	F38-T8	F06-T0	F39-T0	F04-T8	F11-H0	F09-H8	F30-H8	F15-T0	F09-H0	F20-H0	F16-T0	F10-H0	F42-T0	F30-H0	F14-H8	F23-T0	F38-T0	F16-H8	F20-T0	F35-H8	F37-T0	F39-H8	F05-T0	F31-H8	F33-H0	F10-H8	F33-T8	F11-T8	F01-H8	F20-T8	F09-T8	F21-H8	F24-H8	F16-T8	F28-H8	F05-H0	F15-H0	F44-H8	F13-T0	F32-T0	F37-H8	F14-H0	F09-T0	F01-T0	F19-T8	F39-T8	F34-H8	F27-H0	F04-H8	F05-H8	F31-H0	F32-T8	F01-T8	F21-T8	F22-H0	F32-H0	F33-H8	F15-H8	F05-T8	F36-T0	F18-T0	F16-H0	F25-H8	F26-H0	F34-T8	F22-T8	F17-H8	F38-H8	F38-H0	F44-H0	F27-T0	F28-H0	F24-T8	F23-H8	F34-T0	F13-T8	F36-H0	F15-T8	F26-T8	F35-H0	F12-H0	F13-H0	F11-T0
F42-H8	0	0.3134481608867645	0.2339359372854233	0.1752445250749588	0.419793426990509	0.1763208955526352	0.192479133605957	0.1617908477783203	0.392865777015686	0.202737495303154	0.2253975421190262	0.3013312220573425	0.2064269483089447	0.1678211092948914	0.4231872260570526	0.1688690632581711	0.1612011641263962	0.3557307422161102	0.232708752155304	0.2231281846761703	0.1144373416900635	0.1461220979690552	0.1683616787195206	0.217967614531517	0.282644510269165	0.2847226858139038	0.1892980635166168	0.1449243575334549	0.1876022219657898	0.2769032418727875	0.1312689036130905	0.1875713169574738	0.1620334833860397	0.1617387384176254	0.1673623621463776	0.1326160281896591	0.1698414385318756	0.1671089977025986	0.233267217874527	0.3890833854675293	0.1757750660181046	0.1348287910223007	0.1188142746686935	0.2192612290382385	0.1975886076688766	0.2322726398706436	0.1047024577856064	0.1296439468860626	0.136183500289917	0.2685611546039581	0.1878926604986191	0.2436334788799286	0.152488112449646	0.2859700322151184	0.2464641481637955	0.3115748763084412	0.1675929725170135	0.0982067734003067	0.3045291304588318	0.1599009931087494	0.3677769005298615	0.3237334489822388	0.1985066831111908	0.33441561460495	0.2263133078813553	0.1663950979709625	0.1978382617235184	0.2254742532968521	0.1440937519073486	0.1820404231548309	0.2828015685081482	0.2055625021457672	0.2462312579154968	0.2786667346954346	0.3377430438995361	0.208764910697937	0.3491875529289246	0.3699083924293518	0.267299622297287	0.2445514798164368	0.1220966055989265	0.1859515011310577	0.1757549792528152	0.1737146377563477	0.3388621211051941	0.1957781314849854	0.2862149178981781	0.3824325799942017	0.2048521488904953	0.1817730814218521	0.2044541835784912	0.3939044773578644	0.2082832455635071	0.193734422326088	0.2118586748838425	0.2085405588150024	0.2396041452884674	0.2947515249252319	0.2764133512973785	0.3551869988441467	0.1711278855800629	0.164984717965126	0.2832575142383575	0.2896555662155151	0.417563259601593	0.3544805347919464	0.1414712816476822	0.1554286479949951	0.1733246594667435	0.1342277079820633	0.1903033256530762	0.2792368829250336	0.1610681712627411	0.1912661045789719	0.1377042979001999	0.2272362112998962	0.1702236086130142	0.2968208789825439	0.350511908531189	0.1900378614664078	0.2137306481599808	0.2391338050365448	0.2673032879829407	0.2239135056734085	0.1332843899726868	0.2634344100952148	0.3627703785896301	0.2944487631320953	0.208613783121109	0.3054386973381042	0.1777274906635284	0.4353810250759125	0.3198562562465668	0.2512696981430054	0.2549412846565247	0.1757098287343979	0.2303786873817444	0.135855033993721	0.143059566617012	0.3455582559108734	0.2068312615156174	0.1493802964687347	0.3169400990009308	0.2167622298002243	0.1813879013061523	0.160283163189888	0.3757016956806183	0.3876346349716187	0.1547242999076843	0.2185754776000977	0.1943582445383072	0.1983879804611206
F25-T8	0.3134481608867645	0	0.4123225212097168	0.3120428323745728	0.3600651323795319	0.2459627687931061	0.2489218860864639	0.3592395484447479	0.3556179702281952	0.3542748689651489	0.376905232667923	0.2908905744552612	0.352775901556015	0.3264509737491608	0.345947265625	0.3405890166759491	0.3808422088623047	0.272560328245163	0.4459898769855499	0.3664184510707855	0.3250594139099121	0.2676055431365967	0.3513433933258057	0.3525999188423157	0.4585341215133667	0.4734367430210114	0.3840348720550537	0.3347258269786835	0.3266301453113556	0.2429128140211105	0.3186357021331787	0.3490071594715118	0.361540824174881	0.2949849367141724	0.3777519464492798	0.3315465748310089	0.3470497727394104	0.2721673250198364	0.4040919244289398	0.4074818789958954	0.3440321385860443	0.326237291097641	0.3109278976917267	0.3427157700061798	0.2470409125089645	0.364027738571167	0.3319480121135712	0.3298608958721161	0.3174712657928467	0.357908695936203	0.339049756526947	0.4342286288738251	0.3347987830638885	0.4496946632862091	0.3308151364326477	0.3808140754699707	0.3395769000053406	0.3191351592540741	0.3318464756011963	0.3125406801700592	0.4765012562274933	0.4967076480388641	0.2938119173049927	0.2892348766326904	0.3300787806510925	0.3442732989788055	0.3323697447776794	0.412833958864212	0.3983869850635529	0.2729106545448303	0.4503770768642426	0.4164891242980957	0.4502477645874023	0.3337199687957764	0.3044916689395905	0.4130078554153442	0.3254406452178955	0.3211075663566589	0.3554683923721313	0.40981525182724	0.3479970991611481	0.3858970999717712	0.3115497231483459	0.3621270954608917	0.3628926575183868	0.3966484665870667	0.4588310122489929	0.5080133676528931	0.4032986760139465	0.2859351336956024	0.2265648543834686	0.2834891676902771	0.3647182583808899	0.3379606306552887	0.3792206645011902	0.3105611205101013	0.3527690172195435	0.2487079501152039	0.3696498870849609	0.3011016547679901	0.3496306538581848	0.3433210551738739	0.4447094798088074	0.3038375377655029	0.3693313896656036	0.3122377991676331	0.3039228618144989	0.328860342502594	0.3092136085033417	0.2898964285850525	0.3729572892189026	0.4698022603988647	0.2619075775146484	0.3687731027603149	0.282182514667511	0.373699426651001	0.3103331923484802	0.4360330700874329	0.3270765244960785	0.4023962616920471	0.346831887960434	0.4092772901058197	0.459825873374939	0.2789559662342072	0.3467422723770142	0.3421979248523712	0.3144291639328003	0.2564669847488403	0.3821450173854828	0.280192494392395	0.3425778150558472	0.3516477942466736	0.2978990972042084	0.2760168612003326	0.3046844303607941	0.3297410011291504	0.2376207858324051	0.3417127132415771	0.272226870059967	0.5223006010055542	0.2742348313331604	0.3432466089725494	0.3419865071773529	0.3204752206802368	0.3440181016921997	0.3240257799625397	0.3740348517894745	0.3611959517002106	0.3447438180446625	0.2929565012454987	0.3755824863910675	0.375904768705368
F35-T8	0.2339359372854233	0.4123225212097168	0	0.2729600369930267	0.4091218113899231	0.2569291889667511	0.3415292799472809	0.1785110533237457	0.4239522218704224	0.2753093540668488	0.1810504496097565	0.4206466376781464	0.3347201347351074	0.1838382482528687	0.4524075388908386	0.2881270349025726	0.2118374854326248	0.4389073252677917	0.1463612765073776	0.2239908576011658	0.2841113209724426	0.271869033575058	0.1908205449581146	0.2208654284477234	0.2395342886447906	0.1403919756412506	0.2698627412319183	0.256207287311554	0.2692953944206238	0.4105157554149628	0.1839097440242767	0.2281351238489151	0.1665061563253403	0.3156819641590118	0.2489683777093887	0.2548366785049438	0.259635865688324	0.3094236850738525	0.2184638530015945	0.3866706788539886	0.2523654401302338	0.2102599143981934	0.2678664326667786	0.3226068615913391	0.3038347959518433	0.3334326148033142	0.2405129224061966	0.2684416472911835	0.2779211699962616	0.2743780314922333	0.2890123724937439	0.1558158099651337	0.2044444531202316	0.1723099648952484	0.2873914837837219	0.3306930363178253	0.2092769891023636	0.233571395277977	0.3758488893508911	0.1991811096668243	0.3790113031864166	0.1761867254972458	0.2682942450046539	0.4583227634429932	0.3158741593360901	0.2158641666173935	0.3404832184314728	0.1921370774507523	0.2825782001018524	0.3242209255695343	0.2475448101758957	0.1877255737781525	0.1927189975976944	0.336008608341217	0.4042297303676605	0.1533719748258591	0.4584741592407227	0.4373333752155304	0.3784700334072113	0.1733316332101822	0.2383032590150833	0.3394787013530731	0.2767417430877686	0.2438649237155914	0.393480509519577	0.2072739750146866	0.2119821757078171	0.3545066118240356	0.1465258598327637	0.3293779492378235	0.3429714441299438	0.4589827358722687	0.1572333872318268	0.2495830357074738	0.2506366074085236	0.2472759336233139	0.3450191915035248	0.4192164540290833	0.3692751824855804	0.4132095575332642	0.1617795079946518	0.1433931291103363	0.2246118187904358	0.4053249359130859	0.4427474737167358	0.4731056690216064	0.2940122783184052	0.1843529641628265	0.3016318678855896	0.2733344733715057	0.1780559122562408	0.2166601419448853	0.3008599281311035	0.2458571791648865	0.2852497100830078	0.3280883729457855	0.1959484666585922	0.1370509564876556	0.4632173180580139	0.1236092671751976	0.3376458585262299	0.1512707769870758	0.1725542992353439	0.3161508738994598	0.236628532409668	0.2885751724243164	0.475477397441864	0.3724955320358276	0.1989429146051407	0.4388800263404846	0.2197446972131729	0.4287508428096771	0.3849418163299561	0.3796176016330719	0.3525336980819702	0.2929211258888245	0.3661952614784241	0.2364255338907242	0.2875986397266388	0.1730210036039352	0.3209035992622375	0.2490492910146713	0.3955056667327881	0.3224025368690491	0.1565912663936615	0.2832937240600586	0.4534643888473511	0.394577831029892	0.2028380930423737	0.3240628838539124	0.179538369178772	0.2932581901550293
F08-H0	0.1752445250749588	0.3120428323745728	0.2729600369930267	0	0.4042758345603943	0.1993611305952072	0.2594843506813049	0.2049216032028198	0.4132806658744812	0.2800672352313995	0.2857596576213837	0.3206067681312561	0.294973224401474	0.2273738533258438	0.4083576202392578	0.2621326744556427	0.2389392107725143	0.317890852689743	0.2860119938850403	0.2131588608026505	0.2235774099826813	0.1866828948259354	0.188621386885643	0.2369593530893326	0.2259401828050613	0.3313101232051849	0.2643844783306122	0.2210703641176224	0.2199323624372482	0.3239039480686188	0.2002339065074921	0.2652355432510376	0.1885723620653152	0.2338799089193344	0.2457715570926666	0.2163770645856857	0.2804683446884155	0.2354531735181808	0.2523248791694641	0.4227876961231232	0.2670727372169495	0.1487622410058975	0.1923543512821198	0.2800150513648987	0.2543802261352539	0.2993484437465668	0.2030931860208511	0.2207144200801849	0.2104185223579407	0.2868471443653107	0.2753040790557861	0.2809044122695923	0.1911048889160156	0.3230072259902954	0.3061860799789429	0.3892594575881958	0.2469539046287537	0.1865700483322144	0.3705624043941498	0.2152184247970581	0.4161031544208527	0.3646028935909271	0.234508216381073	0.3699108362197876	0.2912848889827728	0.170438289642334	0.2752672731876373	0.282183974981308	0.2553184628486633	0.2381033450365067	0.2165344059467316	0.289511114358902	0.2901079058647156	0.3574756681919098	0.319966197013855	0.2607521414756775	0.3852560520172119	0.3444060385227203	0.3345091044902802	0.2428083866834641	0.2029295265674591	0.2879328727722168	0.2317348271608353	0.2484405040740967	0.4119927287101746	0.2403268665075302	0.2824019193649292	0.4365312159061432	0.2702023684978485	0.2458591312170029	0.2510163187980652	0.3954148292541504	0.2344600707292557	0.259666234254837	0.1208459511399269	0.2275657653808594	0.3213403820991516	0.3158173859119415	0.3486133813858032	0.340461254119873	0.2028563022613525	0.202033057808876	0.2873672544956207	0.3566707670688629	0.4223260283470154	0.3901705741882324	0.2265569716691971	0.1937482357025146	0.2334732711315155	0.2013509273529053	0.2470777332782745	0.3141493499279022	0.2093819081783295	0.2558513283729553	0.2257523685693741	0.3127291202545166	0.1788018494844437	0.306833803653717	0.3710472583770752	0.2613189518451691	0.2913812696933746	0.2762854397296906	0.2913545072078705	0.2640827298164368	0.2149129807949066	0.3069554269313812	0.3964629769325256	0.3055198788642883	0.2707794308662415	0.3606986701488495	0.1892160773277283	0.420221209526062	0.3397945761680603	0.3195368349552155	0.3152090609073639	0.268975168466568	0.243628591299057	0.1583708673715591	0.1999591588973999	0.3845560550689697	0.2878840863704681	0.1789006143808365	0.3792553544044495	0.3036241829395294	0.1974597871303558	0.2132986038923264	0.4136927425861359	0.4175747334957123	0.2053797096014023	0.2690540254116058	0.1982972919940948	0.2841619253158569
F25-H0	0.419793426990509	0.3600651323795319	0.4091218113899231	0.4042758345603943	0	0.423557847738266	0.452278733253479	0.4158886671066284	0.2000526636838913	0.4293467700481415	0.4184757471084595	0.4797704219818115	0.4614335298538208	0.3582966327667236	0.1336479783058167	0.4167475700378418	0.427664041519165	0.2622986137866974	0.4230289161205292	0.3834208846092224	0.4410607218742371	0.4335187077522278	0.4409475922584534	0.4109675288200378	0.4545583128929138	0.425550788640976	0.4589161574840546	0.4461550414562225	0.4509392082691193	0.4576184451580048	0.3920964598655701	0.3892535269260406	0.4098327159881592	0.464049905538559	0.4437998533248901	0.4426564574241638	0.4161999821662903	0.4544501304626465	0.390843003988266	0.3330599367618561	0.452953577041626	0.4004489779472351	0.4314971566200256	0.4729499518871307	0.4418033361434937	0.4700200855731964	0.4212242662906647	0.4416089355945587	0.4452863931655884	0.3073353469371796	0.4516890048980713	0.4141608774662018	0.4013189077377319	0.4371176362037659	0.3133895993232727	0.2357934862375259	0.4460914134979248	0.4307281970977783	0.2228437811136246	0.3922800719738007	0.455286055803299	0.4580098390579224	0.4406490325927734	0.5241693258285522	0.4146071970462799	0.4343331754207611	0.4736256301403046	0.4324537813663483	0.4777103066444397	0.4414372444152832	0.4645855128765106	0.4348835945129395	0.452486515045166	0.2431798875331879	0.2194703817367554	0.3899745345115662	0.4209764003753662	0.1981001794338226	0.4574576914310455	0.4074905812740326	0.4345176517963409	0.5078628659248352	0.4129447340965271	0.4508353471755981	0.2323188334703445	0.4367855787277222	0.4334770739078522	0.478821188211441	0.4242963790893555	0.4652530252933502	0.449947714805603	0.2596991956233978	0.3959552049636841	0.3881523013114929	0.4195979833602905	0.4264536201953888	0.4432307779788971	0.4714584648609161	0.4720381200313568	0.2082209885120392	0.4123340845108032	0.4028208255767822	0.4379225671291351	0.4054556488990784	0.1868646144866943	0.427523285150528	0.4299013912677765	0.4197179973125458	0.4532704651355743	0.4378490149974823	0.4388075172901154	0.4568068385124207	0.4483946859836578	0.3856876492500305	0.4267455339431763	0.4649006426334381	0.3919343054294586	0.4287941455841064	0.2961155772209167	0.4190950691699982	0.4691926538944244	0.4219650030136108	0.4565966725349426	0.4439662098884583	0.4333608150482178	0.338351309299469	0.4988751113414764	0.2342972606420517	0.3770186007022858	0.5093798041343689	0.4083490371704102	0.1455589979887009	0.2464284300804138	0.4692426323890686	0.4641941785812378	0.4673891961574554	0.4413447082042694	0.4374077916145325	0.4317469894886017	0.478660523891449	0.3632846176624298	0.4597849249839783	0.237318754196167	0.3980333805084229	0.4147858321666718	0.4300973415374756	0.367132157087326	0.1725532859563828	0.4398774802684784	0.4563378095626831	0.4225979447364807	0.4591479599475861
F24-H0	0.1763208955526352	0.2459627687931061	0.2569291889667511	0.1993611305952072	0.423557847738266	0	0.1777539700269699	0.2005542814731598	0.3881281018257141	0.2498234510421753	0.2432933747768402	0.231056272983551	0.251922070980072	0.1880790591239929	0.4138007164001465	0.2588111162185669	0.2562578320503235	0.3186129927635193	0.2993499040603638	0.2589600384235382	0.1802106350660324	0.1662403643131256	0.2108880579471588	0.2202113419771194	0.3488441109657288	0.3256480097770691	0.2688545286655426	0.1736286729574203	0.1996433138847351	0.2346848100423813	0.1854120939970016	0.2352337539196014	0.2288221120834351	0.1791151911020279	0.2425923943519592	0.1932689547538757	0.2370554804801941	0.1518181711435318	0.315170019865036	0.3911543786525726	0.2154495567083359	0.172533854842186	0.168625071644783	0.2192631214857101	0.1311610639095306	0.2665834128856659	0.2015000283718109	0.2281086295843124	0.18048495054245	0.2960064113140106	0.2173013538122177	0.3004374206066132	0.210949495434761	0.3071399331092834	0.2762733399868011	0.3490816354751587	0.1907256543636322	0.1728678047657013	0.3410036563873291	0.1937035471200943	0.3944395184516907	0.3464304208755493	0.1586073487997055	0.2708745896816254	0.2483042031526566	0.1971065700054169	0.1928298473358154	0.2908851206302643	0.2664397656917572	0.1421271711587906	0.3497079908847809	0.2767987251281738	0.324915885925293	0.3161744475364685	0.3306372463703156	0.2741042673587799	0.3253986835479736	0.3533104062080383	0.2837405502796173	0.2875075042247772	0.1957185417413712	0.2633821368217468	0.1987424045801163	0.2068399488925934	0.3814913034439087	0.2640352845191956	0.3353679478168488	0.3887891173362732	0.2607209384441376	0.1664687544107437	0.170191764831543	0.3691884875297546	0.2320377230644226	0.2359732240438461	0.2713030874729156	0.1840695589780807	0.2837356328964233	0.2212231159210205	0.2918792366981506	0.3386690020561218	0.1874691545963287	0.1754462420940399	0.3398470878601074	0.2722645998001099	0.4198523461818695	0.3334424793720245	0.1673068404197693	0.1916287988424301	0.2067389488220215	0.169730931520462	0.2168565392494202	0.347969114780426	0.1460224688053131	0.275626540184021	0.1729063987731934	0.2870699465274811	0.2020828425884247	0.3000832200050354	0.356604278087616	0.255990207195282	0.255465179681778	0.284375935792923	0.309621274471283	0.201688751578331	0.2328804731369019	0.2903958559036255	0.3313932418823242	0.2876825928688049	0.2746736705303192	0.2664664089679718	0.2251527309417725	0.4242292642593384	0.3161227703094482	0.2282630205154419	0.2485959380865097	0.2051163017749786	0.1654606461524963	0.2009125947952271	0.1294564455747604	0.3782184422016144	0.2206272333860397	0.1723862886428833	0.3487632274627686	0.2671092748641968	0.2028741389513016	0.2049813121557236	0.3880681395530701	0.3841494619846344	0.1981169879436493	0.1725433766841888	0.2341531217098236	0.2643487453460693
F37-H0	0.192479133605957	0.2489218860864639	0.3415292799472809	0.2594843506813049	0.452278733253479	0.1777539700269699	0	0.2504161894321442	0.4182261228561401	0.2716621160507202	0.318844735622406	0.2571906745433807	0.2624244689941406	0.2655804455280304	0.4636262357234955	0.2189552187919617	0.2835074067115784	0.3582872450351715	0.3549615442752838	0.3294894695281982	0.1909845769405365	0.1661176085472107	0.245657816529274	0.3111380934715271	0.3884173035621643	0.3886825442314148	0.2810465395450592	0.2078922390937805	0.2338910102844238	0.2393073439598083	0.2348172664642334	0.2748042941093445	0.262668251991272	0.1037827953696251	0.2373472303152084	0.2033687680959702	0.2686326801776886	0.1238885670900345	0.3387762904167175	0.4232075214385986	0.2501339316368103	0.2316585034132004	0.1903012245893478	0.2502376735210419	0.1827648431062698	0.274692714214325	0.2188908606767654	0.2282610684633255	0.1975676417350769	0.3332761526107788	0.2526914775371552	0.3453057408332825	0.2565913200378418	0.376739889383316	0.3022122085094452	0.3752850592136383	0.2757620811462402	0.1774173974990845	0.3533983826637268	0.2414147108793259	0.4338800609111786	0.4229095876216888	0.2123772650957108	0.2888215780258179	0.2675394117832184	0.2659203708171844	0.1599109768867493	0.2882025241851807	0.2428334057331085	0.1413993388414383	0.3666735887527466	0.3137891292572021	0.346362829208374	0.3371462225914001	0.3765982687473297	0.3334815800189972	0.3418456017971039	0.4031732082366943	0.2821323871612549	0.3580765128135681	0.2277328372001648	0.2357530444860458	0.2258803844451904	0.2604569792747498	0.3830586075782776	0.2977590262889862	0.3939396142959595	0.4458600282669067	0.313516765832901	0.09829242527484894	0.1463893055915833	0.4054367542266846	0.3074563145637512	0.2616291344165802	0.317401647567749	0.2611159682273865	0.2936102449893951	0.205497145652771	0.3014903962612152	0.3838295638561249	0.2556122541427612	0.252769261598587	0.3905889987945557	0.2443325817584991	0.4415104985237122	0.3350657820701599	0.15615114569664	0.2541502714157104	0.2171403020620346	0.1391690373420715	0.3057443499565125	0.3779135346412659	0.1231419593095779	0.3057036995887756	0.1730422377586365	0.2959195971488953	0.2646453082561493	0.3696525394916534	0.3746726810932159	0.2989950180053711	0.2210998237133026	0.322300910949707	0.3679779171943665	0.2026427239179611	0.2419922053813934	0.3153746128082275	0.3230111002922058	0.3088356852531433	0.3105929493904114	0.2155620902776718	0.2782012224197388	0.4699971377849579	0.3454375565052032	0.2191794514656067	0.2274711728096008	0.2182975560426712	0.1657449156045914	0.2350854724645615	0.1395371705293655	0.4455273151397705	0.2034142911434174	0.1836962401866913	0.3610404431819916	0.2873005867004395	0.2733674645423889	0.2407462745904922	0.4053324162960052	0.4199418723583221	0.261510819196701	0.2136065512895584	0.299089103937149	0.2829273045063019
F21-H0	0.1617908477783203	0.3592395484447479	0.1785110533237457	0.2049216032028198	0.4158886671066284	0.2005542814731598	0.2504161894321442	0	0.3810832500457764	0.2068997919559479	0.2070298939943314	0.3353782892227173	0.2386143803596497	0.1442948877811432	0.4249453246593475	0.2059447169303894	0.1598217785358429	0.3816646337509155	0.1975648701190948	0.2027670294046402	0.2044921815395355	0.1987597346305847	0.1328401863574982	0.1938452124595642	0.2637015283107758	0.2271270602941513	0.2079811543226242	0.1619613617658615	0.2017470896244049	0.3392665982246399	0.1186491772532463	0.191931739449501	0.1446288228034973	0.2208621799945831	0.164990559220314	0.1642049551010132	0.1922945827245712	0.2201565206050873	0.207926407456398	0.3893502056598663	0.1692998111248016	0.1459166407585144	0.1583807319402695	0.2557863593101501	0.2232608646154404	0.2646136283874512	0.148912787437439	0.1731851696968079	0.1904499381780624	0.2600826621055603	0.2149443924427032	0.2073209881782532	0.13735231757164	0.2472320944070816	0.2500707805156708	0.3311751186847687	0.1746019273996353	0.1468873471021652	0.3280696868896484	0.1527545750141144	0.3697274625301361	0.2722031474113464	0.2483035773038864	0.3695849776268005	0.2620532810688019	0.1553145349025726	0.2318954318761826	0.1743878424167633	0.2065576314926147	0.2150437980890274	0.263678640127182	0.1702445894479752	0.2176532447338104	0.294148325920105	0.3563037216663361	0.1855933219194412	0.3881693482398987	0.3920275866985321	0.3149703443050385	0.20929054915905	0.1497487276792526	0.264480322599411	0.1949604898691177	0.1770816445350647	0.3547414243221283	0.1614362448453903	0.2492600232362747	0.3568337559700012	0.1732459217309952	0.2382584363222122	0.2545291185379028	0.4222029745578766	0.1575860381126404	0.1859569549560547	0.2109300196170807	0.2087559401988983	0.2939532399177551	0.3391566872596741	0.3120939135551453	0.3708410561084747	0.05592722073197365	0.1153936237096786	0.2523581981658936	0.3327276408672333	0.4181897640228271	0.3870167136192322	0.1968258172273636	0.1375955194234848	0.2093652486801147	0.1842209994792938	0.1529180407524109	0.2403189986944199	0.2081780284643173	0.1785707771778107	0.1827652603387833	0.2603885233402252	0.1663776785135269	0.2234499454498291	0.3955618739128113	0.1600233316421509	0.2524428963661194	0.2010630369186401	0.2068730443716049	0.2513874471187592	0.1637363284826279	0.2590147256851196	0.3915326595306396	0.3231282234191895	0.1820200085639954	0.3501259684562683	0.1651304960250854	0.4289997220039368	0.3198579847812653	0.3045453429222107	0.2995752394199371	0.2125751078128815	0.2770836353302002	0.1537593752145767	0.1994378119707108	0.2761366367340088	0.2573478221893311	0.1583180874586105	0.341972142457962	0.2559473514556885	0.140105813741684	0.208456963300705	0.3899309039115906	0.3860684931278229	0.1674691885709763	0.2640408575534821	0.1729893982410431	0.2386387586593628
F26-H8	0.392865777015686	0.3556179702281952	0.4239522218704224	0.4132806658744812	0.2000526636838913	0.3881281018257141	0.4182261228561401	0.3810832500457764	0	0.3840494751930237	0.4022845029830933	0.4292812049388885	0.4161378741264343	0.3358016908168793	0.2258415073156357	0.391473263502121	0.3989981412887573	0.234686478972435	0.4304083287715912	0.4353690445423126	0.4092505574226379	0.40569207072258	0.4125939905643463	0.4049662947654724	0.4734379947185516	0.4588111639022827	0.3881109952926636	0.407757967710495	0.4148143827915192	0.4038469195365906	0.3632935285568237	0.3661257326602936	0.3966033160686493	0.4268002212047577	0.3970810174942017	0.3995180726051331	0.3817398250102997	0.4198987185955048	0.3853615522384644	0.3040536642074585	0.4168194830417633	0.3774623870849609	0.3914576172828674	0.4284582138061523	0.3968372344970703	0.439873605966568	0.3861592411994934	0.390890896320343	0.4010692238807678	0.3227776288986206	0.4021970927715302	0.4223904609680176	0.3707621395587921	0.4585427343845367	0.2895674407482147	0.2338540554046631	0.4055838584899902	0.4026046991348267	0.1694498360157013	0.3594718873500824	0.4269793629646301	0.491466760635376	0.4176917672157288	0.4492339193820953	0.3601658642292023	0.3893601596355438	0.4214349985122681	0.42863929271698	0.4555241465568542	0.391226202249527	0.4674363434314728	0.420975923538208	0.4621966183185577	0.218616396188736	0.1980069577693939	0.4039822220802307	0.334310919046402	0.1913868933916092	0.3974210023880005	0.4251534044742584	0.4084761142730713	0.4792445003986359	0.3923254907131195	0.419948399066925	0.2128013670444489	0.4154347777366638	0.470643550157547	0.4639510214328766	0.4207872152328491	0.4328000247478485	0.4032858908176422	0.2339925169944763	0.3877702653408051	0.3712871968746185	0.4220637679100037	0.4005926549434662	0.4152456820011139	0.4272333979606628	0.4323254823684692	0.1610014885663986	0.3781137764453888	0.3865215182304382	0.4639625549316406	0.3820974826812744	0.1792366951704025	0.2951117753982544	0.4023575782775879	0.3742295205593109	0.4005530774593353	0.3991120457649231	0.3996651470661163	0.4656705260276794	0.4121229946613312	0.3627180159091949	0.3851051926612854	0.425350159406662	0.4065193235874176	0.4357788860797882	0.2198924124240875	0.4243356883525848	0.4324987530708313	0.4262638986110687	0.4634835720062256	0.402589738368988	0.3893868327140808	0.3362910151481628	0.3972359895706177	0.1905398070812225	0.3748922049999237	0.4512780904769897	0.396653801202774	0.2669345438480377	0.1243767365813255	0.4164426028728485	0.4219150841236115	0.4207419157028198	0.3952637314796448	0.4051831960678101	0.4008378684520721	0.5051455497741699	0.3354300856590271	0.4230950474739075	0.2013027220964432	0.3624086380004883	0.3708516657352448	0.4006321430206299	0.2887730598449707	0.1088808625936508	0.4064088463783264	0.4129488170146942	0.3865430355072021	0.4283833801746368
